time,T,P0,P,U,nRAIN,Td
2022/11/29 21:00,24.6,755.2,760.8,86,0,22.1
2022/11/29 22:00,24.6,755.2,760.8,86,0,22.1
2022/11/29 23:00,23.6,755.5,761,90,0,21.8
2022/11/30 0:00,23.6,755.5,761,90,0,21.8
2022/11/30 1:00,23.6,755.5,761,90,0,21.8
2022/11/30 2:00,23.4,755.5,761.1,90,0,21.6
2022/11/30 3:00,23.4,755.5,761.1,90,0,21.6
2022/11/30 4:00,23.4,755.5,761.1,90,0,21.6
2022/11/30 5:00,23.1,756.1,761.6,89,0,21.1
2022/11/30 6:00,23.1,756.1,761.6,89,0,21.1
2022/11/30 7:00,23.1,756.1,761.6,89,0,21.1
2022/11/30 8:00,23.6,757.9,763.5,89,0,21.6
2022/11/30 9:00,23.6,757.9,763.5,89,0,21.6
2022/11/30 10:00,23.6,757.9,763.5,89,0,21.6
2022/11/30 11:00,23.1,758.6,764.2,73,0,18
2022/11/30 12:00,23.1,758.6,764.2,73,0,18
2022/11/30 13:00,23.1,758.6,764.2,73,0,18
2022/11/30 14:00,20.3,757.5,763.1,74,0,15.5
2022/11/30 15:00,20.3,757.5,763.1,74,0,15.5
2022/11/30 16:00,20.3,757.5,763.1,74,0,15.5
2022/11/30 17:00,18.2,758,763.7,79,0,14.5
2022/11/30 18:00,18.2,758,763.7,79,0,14.5
2022/11/30 19:00,18.2,758,763.7,79,0,14.5
2022/11/30 20:00,17.7,759.5,765.2,75,0,13.2
2022/11/30 21:00,17.7,759.5,765.2,75,0,13.2
2022/11/30 22:00,17.7,759.5,765.2,75,0,13.2
2022/11/30 23:00,16.3,760.3,766,74,0,11.6
2022/12/1 0:00,16.3,760.3,766,74,0,11.6
2022/12/1 1:00,16.3,760.3,766,74,0,11.6
2022/12/1 2:00,14.9,760.3,766.1,75,0,10.5
2022/12/1 3:00,14.9,760.3,766.1,75,0,10.5
2022/12/1 4:00,14.9,760.3,766.1,75,0,10.5
2022/12/1 5:00,13.7,760,765.7,73,0,8.9
2022/12/1 6:00,13.7,760,765.7,73,0,8.9
2022/12/1 7:00,13.7,760,765.7,73,0,8.9
2022/12/1 8:00,13.3,761.3,767.1,73,0,8.5
2022/12/1 9:00,13.3,761.3,767.1,73,0,8.5
2022/12/1 10:00,13.3,761.3,767.1,73,0,8.5
2022/12/1 11:00,15,761.7,767.5,69,0,9.3
2022/12/1 12:00,15,761.7,767.5,69,0,9.3
2022/12/1 13:00,15,761.7,767.5,69,0,9.3
2022/12/1 14:00,14.8,759.7,765.5,71,0,9.6
2022/12/1 15:00,14.8,759.7,765.5,71,0,9.6
2022/12/1 16:00,14.8,759.7,765.5,71,0,9.6
2022/12/1 17:00,13.2,759.6,765.4,78,0,9.4
2022/12/1 18:00,13.2,759.6,765.4,78,0,9.4
2022/12/1 19:00,13.2,759.6,765.4,78,0,9.4
2022/12/1 20:00,12.2,761.1,766.9,80,0,8.8
2022/12/1 21:00,12.2,761.1,766.9,80,0,8.8
2022/12/1 22:00,12.2,761.1,766.9,80,0,8.8
2022/12/1 23:00,12.2,761.5,767.3,78,0,8.4
2022/12/2 0:00,12.2,761.5,767.3,78,0,8.4
2022/12/2 1:00,12.2,761.5,767.3,78,0,8.4
2022/12/2 2:00,11.3,761.1,766.9,78,0,7.6
2022/12/2 3:00,11.3,761.1,766.9,78,0,7.6
2022/12/2 4:00,11.3,761.1,766.9,78,0,7.6
2022/12/2 5:00,10.6,760.3,766.2,78,0,6.9
2022/12/2 6:00,10.6,760.3,766.2,78,0,6.9
2022/12/2 7:00,10.6,760.3,766.2,78,0,6.9
2022/12/2 8:00,10.4,761.2,767.2,76,0,6.3
2022/12/2 9:00,10.4,761.2,767.2,76,0,6.3
2022/12/2 10:00,10.4,761.2,767.2,76,0,6.3
2022/12/2 11:00,12.7,761,766.9,68,0,6.9
2022/12/2 12:00,12.7,761,766.9,68,0,6.9
2022/12/2 13:00,12.7,761,766.9,68,0,6.9
2022/12/2 14:00,17.4,758.3,764.1,63,0,10.2
2022/12/2 15:00,17.4,758.3,764.1,63,0,10.2
2022/12/2 16:00,17.4,758.3,764.1,63,0,10.2
2022/12/2 17:00,15.2,758,763.9,68,0,9.3
2022/12/2 18:00,15.2,758,763.9,68,0,9.3
2022/12/2 19:00,15.2,758,763.9,68,0,9.3
2022/12/2 20:00,14.9,759,764.8,72,0,9.9
2022/12/2 21:00,14.9,759,764.8,72,0,9.9
2022/12/2 22:00,14.9,759,764.8,72,0,9.9
2022/12/2 23:00,15,759.6,765.4,73,0,10.2
2022/12/3 0:00,15,759.6,765.4,73,0,10.2
2022/12/3 1:00,15,759.6,765.4,73,0,10.2
2022/12/3 2:00,14.4,758.9,764.7,75,0,10
2022/12/3 3:00,14.4,758.9,764.7,75,0,10
2022/12/3 4:00,14.4,758.9,764.7,75,0,10
2022/12/3 5:00,14,758.2,763.9,80,0,10.6
2022/12/3 6:00,14,758.2,763.9,80,0,10.6
2022/12/3 7:00,14,758.2,763.9,80,0,10.6
2022/12/3 8:00,14.4,758.8,764.6,81,0,11.1
2022/12/3 9:00,14.4,758.8,764.6,81,0,11.1
2022/12/3 10:00,14.4,758.8,764.6,81,0,11.1
2022/12/3 11:00,17.2,758.8,764.5,71,0,11.9
2022/12/3 12:00,17.2,758.8,764.5,71,0,11.9
2022/12/3 13:00,17.2,758.8,764.5,71,0,11.9
2022/12/3 14:00,19.2,756.7,762.5,70,0,13.6
2022/12/3 15:00,19.2,756.7,762.5,70,0,13.6
2022/12/3 16:00,19.2,756.7,762.5,70,0,13.6
2022/12/3 17:00,18.5,756.5,762.3,74,0,13.7
2022/12/3 18:00,18.5,756.5,762.3,74,0,13.7
2022/12/3 19:00,18.5,756.5,762.3,74,0,13.7
2022/12/3 20:00,17.9,757.4,763.2,77,0,13.8
2022/12/3 21:00,17.9,757.4,763.2,77,0,13.8
2022/12/3 22:00,17.9,757.4,763.2,77,0,13.8
2022/12/3 23:00,17.9,757.9,763.6,79,0,14.2
2022/12/4 0:00,17.9,757.9,763.6,79,0,14.2
2022/12/4 1:00,17.9,757.9,763.6,79,0,14.2
2022/12/4 2:00,17.7,757.3,763,78,0,13.8
2022/12/4 3:00,17.7,757.3,763,78,0,13.8
2022/12/4 4:00,17.7,757.3,763,78,0,13.8
2022/12/4 5:00,16.7,757.6,763.3,90,2,15
2022/12/4 6:00,16.7,757.6,763.3,90,2,15
2022/12/4 7:00,16.7,757.6,763.3,90,2,15
2022/12/4 8:00,17.4,759.1,764.8,88,0,15.3
2022/12/4 9:00,17.4,759.1,764.8,88,0,15.3
2022/12/4 10:00,17.4,759.1,764.8,88,0,15.3
2022/12/4 11:00,20.6,759.8,765.5,74,0,15.8
2022/12/4 12:00,20.6,759.8,765.5,74,0,15.8
2022/12/4 13:00,20.6,759.8,765.5,74,0,15.8
2022/12/4 14:00,21.6,757.7,763.4,71,0,16.1
2022/12/4 15:00,21.6,757.7,763.4,71,0,16.1
2022/12/4 16:00,21.6,757.7,763.4,71,0,16.1
2022/12/4 17:00,20,757.7,763.4,73,0,15
2022/12/4 18:00,20,757.7,763.4,73,0,15
2022/12/4 19:00,20,757.7,763.4,73,0,15
2022/12/4 20:00,18.2,759.2,765,77,0,14.1
2022/12/4 21:00,18.2,759.2,765,77,0,14.1
2022/12/4 22:00,18.2,759.2,765,77,0,14.1
2022/12/4 23:00,17.6,759.9,765.6,76,0,13.3
2022/12/5 0:00,17.6,759.9,765.6,76,0,13.3
2022/12/5 1:00,17.6,759.9,765.6,76,0,13.3
2022/12/5 2:00,16.7,759.7,765.4,75,0,12.2
2022/12/5 3:00,16.7,759.7,765.4,75,0,12.2
2022/12/5 4:00,16.7,759.7,765.4,75,0,12.2
2022/12/5 5:00,15.3,759.7,765.5,76,0,11.1
2022/12/5 6:00,15.3,759.7,765.5,76,0,11.1
2022/12/5 7:00,15.3,759.7,765.5,76,0,11.1
2022/12/5 8:00,14.3,761.5,767.3,77,0,10.3
2022/12/5 9:00,14.3,761.5,767.3,77,0,10.3
2022/12/5 10:00,14.3,761.5,767.3,77,0,10.3
2022/12/5 11:00,15.8,761.7,767.5,70,0,10.3
2022/12/5 12:00,15.8,761.7,767.5,70,0,10.3
2022/12/5 13:00,15.8,761.7,767.5,70,0,10.3
2022/12/5 14:00,16.5,759.6,765.4,64,0,9.6
2022/12/5 15:00,16.5,759.6,765.4,64,0,9.6
2022/12/5 16:00,16.5,759.6,765.4,64,0,9.6
2022/12/5 17:00,14.9,759.1,764.9,69,0,9.2
2022/12/5 18:00,14.9,759.1,764.9,69,0,9.2
2022/12/5 19:00,14.9,759.1,764.9,69,0,9.2
2022/12/5 20:00,14.4,760.2,766,70,0,9
2022/12/5 21:00,14.4,760.2,766,70,0,9
2022/12/5 22:00,14.4,760.2,766,70,0,9
2022/12/5 23:00,13.4,760.6,766.5,71,0,8.2
2022/12/6 0:00,13.4,760.6,766.5,71,0,8.2
2022/12/6 1:00,13.4,760.6,766.5,71,0,8.2
2022/12/6 2:00,12.9,760.2,766,71,0,7.7
2022/12/6 3:00,12.9,760.2,766,71,0,7.7
2022/12/6 4:00,12.9,760.2,766,71,0,7.7
2022/12/6 5:00,12.4,760,765.8,72,0,7.5
2022/12/6 6:00,12.4,760,765.8,72,0,7.5
2022/12/6 7:00,12.4,760,765.8,72,0,7.5
2022/12/6 8:00,12.5,761.3,767.2,72,0,7.5
2022/12/6 9:00,12.5,761.3,767.2,72,0,7.5
2022/12/6 10:00,12.5,761.3,767.2,72,0,7.5
2022/12/6 11:00,14.7,761.1,766.9,67,0,8.6
2022/12/6 12:00,14.7,761.1,766.9,67,0,8.6
2022/12/6 13:00,14.7,761.1,766.9,67,0,8.6
2022/12/6 14:00,16.9,758.6,764.4,63,0,9.8
2022/12/6 15:00,16.9,758.6,764.4,63,0,9.8
2022/12/6 16:00,16.9,758.6,764.4,63,0,9.8
2022/12/6 17:00,16.2,758,763.8,66,0,9.8
2022/12/6 18:00,16.2,758,763.8,66,0,9.8
2022/12/6 19:00,16.2,758,763.8,66,0,9.8
2022/12/6 20:00,14.2,759.6,765.4,74,0,9.6
2022/12/6 21:00,14.2,759.6,765.4,74,0,9.6
2022/12/6 22:00,14.2,759.6,765.4,74,0,9.6
2022/12/6 23:00,13.6,760,765.9,76,0,9.4
2022/12/7 0:00,13.6,760,765.9,76,0,9.4
2022/12/7 1:00,13.6,760,765.9,76,0,9.4
2022/12/7 2:00,14.1,759.1,764.9,72,0,9.1
2022/12/7 3:00,14.1,759.1,764.9,72,0,9.1
2022/12/7 4:00,14.1,759.1,764.9,72,0,9.1
2022/12/7 5:00,12.9,759.4,765.2,79,0,9.3
2022/12/7 6:00,12.9,759.4,765.2,79,0,9.3
2022/12/7 7:00,12.9,759.4,765.2,79,0,9.3
2022/12/7 8:00,13.1,760.3,766.1,77,0,9.1
2022/12/7 9:00,13.1,760.3,766.1,77,0,9.1
2022/12/7 10:00,13.1,760.3,766.1,77,0,9.1
2022/12/7 11:00,18.2,760.1,765.9,65,0,11.5
2022/12/7 12:00,18.2,760.1,765.9,65,0,11.5
2022/12/7 13:00,18.2,760.1,765.9,65,0,11.5
2022/12/7 14:00,20.9,757.4,763.1,58,0,12.3
2022/12/7 15:00,20.9,757.4,763.1,58,0,12.3
2022/12/7 16:00,20.9,757.4,763.1,58,0,12.3
2022/12/7 17:00,19.6,757.5,763.3,61,0,11.8
2022/12/7 18:00,19.6,757.5,763.3,61,0,11.8
2022/12/7 19:00,19.6,757.5,763.3,61,0,11.8
2022/12/7 20:00,17.1,758.8,764.5,69,0,11.3
2022/12/7 21:00,17.1,758.8,764.5,69,0,11.3
2022/12/7 22:00,17.1,758.8,764.5,69,0,11.3
2022/12/7 23:00,15.8,759.4,765.1,74,0,11.1
2022/12/8 0:00,15.8,759.4,765.1,74,0,11.1
2022/12/8 1:00,15.8,759.4,765.1,74,0,11.1
2022/12/8 2:00,14.7,758.9,764.7,81,0,11.4
2022/12/8 3:00,14.7,758.9,764.7,81,0,11.4
2022/12/8 4:00,14.7,758.9,764.7,81,0,11.4
2022/12/8 5:00,14.4,758.5,764.3,81,0,11.1
2022/12/8 6:00,14.4,758.5,764.3,81,0,11.1
2022/12/8 7:00,14.4,758.5,764.3,81,0,11.1
2022/12/8 8:00,15.3,759.8,765.6,76,0,11.1
2022/12/8 9:00,15.3,759.8,765.6,76,0,11.1
2022/12/8 10:00,15.3,759.8,765.6,76,0,11.1
2022/12/8 11:00,19.7,759.6,765.4,66,0,13.1
2022/12/8 12:00,19.7,759.6,765.4,66,0,13.1
2022/12/8 13:00,19.7,759.6,765.4,66,0,13.1
2022/12/8 14:00,22.7,757.1,762.8,54,0,12.9
2022/12/8 15:00,22.7,757.1,762.8,54,0,12.9
2022/12/8 16:00,22.7,757.1,762.8,54,0,12.9
2022/12/8 17:00,21,756.4,762.1,63,0,13.6
2022/12/8 18:00,21,756.4,762.1,63,0,13.6
2022/12/8 19:00,21,756.4,762.1,63,0,13.6
2022/12/8 20:00,18.5,757.1,762.9,74,0,13.7
2022/12/8 21:00,18.5,757.1,762.9,74,0,13.7
2022/12/8 22:00,18.5,757.1,762.9,74,0,13.7
2022/12/8 23:00,17.1,757.7,763.4,78,0,13.2
2022/12/9 0:00,17.1,757.7,763.4,78,0,13.2
2022/12/9 1:00,17.1,757.7,763.4,78,0,13.2
2022/12/9 2:00,16.3,757.6,763.3,80,0,12.8
2022/12/9 3:00,16.3,757.6,763.3,80,0,12.8
2022/12/9 4:00,16.3,757.6,763.3,80,0,12.8
2022/12/9 5:00,15.1,757.3,763,83,0,12.2
2022/12/9 6:00,15.1,757.3,763,83,0,12.2
2022/12/9 7:00,15.1,757.3,763,83,0,12.2
2022/12/9 8:00,15.5,758.5,764.3,76,0,11.2
2022/12/9 9:00,15.5,758.5,764.3,76,0,11.2
2022/12/9 10:00,15.5,758.5,764.3,76,0,11.2
2022/12/9 11:00,19.4,757.9,763.6,65,0,12.6
2022/12/9 12:00,19.4,757.9,763.6,65,0,12.6
2022/12/9 13:00,19.4,757.9,763.6,65,0,12.6
2022/12/9 14:00,21.6,755.2,760.9,57,0,12.7
2022/12/9 15:00,21.6,755.2,760.9,57,0,12.7
2022/12/9 16:00,21.6,755.2,760.9,57,0,12.7
2022/12/9 17:00,19.9,755.3,761,61,0,12.1
2022/12/9 18:00,19.9,755.3,761,61,0,12.1
2022/12/9 19:00,19.9,755.3,761,61,0,12.1
2022/12/9 20:00,17.7,755.8,761.6,71,0,12.3
2022/12/9 21:00,17.7,755.8,761.6,71,0,12.3
2022/12/9 22:00,17.7,755.8,761.6,71,0,12.3
2022/12/9 23:00,16.2,756.3,762,72,0,11.1
2022/12/10 0:00,16.2,756.3,762,72,0,11.1
2022/12/10 1:00,16.2,756.3,762,72,0,11.1
2022/12/10 2:00,14.8,756.6,762.3,74,0,10.2
2022/12/10 3:00,14.8,756.6,762.3,74,0,10.2
2022/12/10 4:00,14.8,756.6,762.3,74,0,10.2
2022/12/10 5:00,13.9,756.8,762.6,69,0,8.3
2022/12/10 6:00,13.9,756.8,762.6,69,0,8.3
2022/12/10 7:00,13.9,756.8,762.6,69,0,8.3
2022/12/10 8:00,14.5,757.8,763.6,73,0,9.7
2022/12/10 9:00,14.5,757.8,763.6,73,0,9.7
2022/12/10 10:00,14.5,757.8,763.6,73,0,9.7
2022/12/10 11:00,18.5,757.6,763.4,60,0,10.6
2022/12/10 12:00,18.5,757.6,763.4,60,0,10.6
2022/12/10 13:00,18.5,757.6,763.4,60,0,10.6
2022/12/10 14:00,21,755.1,760.8,53,0,11
2022/12/10 15:00,21,755.1,760.8,53,0,11
2022/12/10 16:00,21,755.1,760.8,53,0,11
2022/12/10 17:00,19.6,754.8,760.5,53,0,9.7
2022/12/10 18:00,19.6,754.8,760.5,53,0,9.7
2022/12/10 19:00,19.6,754.8,760.5,53,0,9.7
2022/12/10 20:00,17.6,756.6,762.4,58,0,9.2
2022/12/10 21:00,17.6,756.6,762.4,58,0,9.2
2022/12/10 22:00,17.6,756.6,762.4,58,0,9.2
2022/12/10 23:00,15.7,757.2,763,54,0,6.4
2022/12/11 0:00,15.7,757.2,763,54,0,6.4
2022/12/11 1:00,15.7,757.2,763,54,0,6.4
2022/12/11 2:00,13.4,757,762.7,66,0,7.1
2022/12/11 3:00,13.4,757,762.7,66,0,7.1
2022/12/11 4:00,13.4,757,762.7,66,0,7.1
2022/12/11 5:00,12.6,757.1,762.9,68,0,6.8
2022/12/11 6:00,12.6,757.1,762.9,68,0,6.8
2022/12/11 7:00,12.6,757.1,762.9,68,0,6.8
2022/12/11 8:00,13.4,758.5,764.2,69,0,7.8
2022/12/11 9:00,13.4,758.5,764.2,69,0,7.8
2022/12/11 10:00,13.4,758.5,764.2,69,0,7.8
2022/12/11 11:00,16.9,758.3,764.1,52,0,6.9
2022/12/11 12:00,16.9,758.3,764.1,52,0,6.9
2022/12/11 13:00,16.9,758.3,764.1,52,0,6.9
2022/12/11 14:00,17,756.2,762,55,0,7.9
2022/12/11 15:00,17,756.2,762,55,0,7.9
2022/12/11 16:00,17,756.2,762,55,0,7.9
2022/12/11 17:00,15.8,756.1,761.8,60,0,8
2022/12/11 18:00,15.8,756.1,761.8,60,0,8
2022/12/11 19:00,15.8,756.1,761.8,60,0,8
2022/12/11 20:00,15.5,757.3,763.1,63,0,8.4
2022/12/11 21:00,15.5,757.3,763.1,63,0,8.4
2022/12/11 22:00,15.5,757.3,763.1,63,0,8.4
2022/12/11 23:00,14.8,757.9,763.6,63,0,7.8
2022/12/12 0:00,14.8,757.9,763.6,63,0,7.8
2022/12/12 1:00,14.8,757.9,763.6,63,0,7.8
2022/12/12 2:00,14.3,757.9,763.7,59,0,6.4
2022/12/12 3:00,14.3,757.9,763.7,59,0,6.4
2022/12/12 4:00,14.3,757.9,763.7,59,0,6.4
2022/12/12 5:00,13.8,758.1,763.9,68,0,8
2022/12/12 6:00,13.8,758.1,763.9,68,0,8
2022/12/12 7:00,13.8,758.1,763.9,68,0,8
2022/12/12 8:00,13.6,759.9,765.7,69,0,8
2022/12/12 9:00,13.6,759.9,765.7,69,0,8
2022/12/12 10:00,13.6,759.9,765.7,69,0,8
2022/12/12 11:00,15.7,760.1,765.9,66,0,9.3
2022/12/12 12:00,15.7,760.1,765.9,66,0,9.3
2022/12/12 13:00,15.7,760.1,765.9,66,0,9.3
2022/12/12 14:00,16.1,757.8,763.6,58,0,7.8
2022/12/12 15:00,16.1,757.8,763.6,58,0,7.8
2022/12/12 16:00,16.1,757.8,763.6,58,0,7.8
2022/12/12 17:00,15.5,757.9,763.6,62,0,8.2
2022/12/12 18:00,15.5,757.9,763.6,62,0,8.2
2022/12/12 19:00,15.5,757.9,763.6,62,0,8.2
2022/12/12 20:00,14.5,758.6,764.5,60,0,6.8
2022/12/12 21:00,14.5,758.6,764.5,60,0,6.8
2022/12/12 22:00,14.5,758.6,764.5,60,0,6.8
2022/12/12 23:00,14.1,759.1,764.9,60,0,6.4
2022/12/13 0:00,14.1,759.1,764.9,60,0,6.4
2022/12/13 1:00,14.1,759.1,764.9,60,0,6.4
2022/12/13 2:00,13.5,758.8,764.6,56,0,4.9
2022/12/13 3:00,13.5,758.8,764.6,56,0,4.9
2022/12/13 4:00,13.5,758.8,764.6,56,0,4.9
2022/12/13 5:00,12.6,758.6,764.5,54,0,3.5
2022/12/13 6:00,12.6,758.6,764.5,54,0,3.5
2022/12/13 7:00,12.6,758.6,764.5,54,0,3.5
2022/12/13 8:00,12.5,760.4,766.3,63,0,5.6
2022/12/13 9:00,12.5,760.4,766.3,63,0,5.6
2022/12/13 10:00,12.5,760.4,766.3,63,0,5.6
2022/12/13 11:00,13.8,760.7,766.6,58,0,5.6
2022/12/13 12:00,13.8,760.7,766.6,58,0,5.6
2022/12/13 13:00,13.8,760.7,766.6,58,0,5.6
2022/12/13 14:00,14.4,758.8,764.6,60,0,6.7
2022/12/13 15:00,14.4,758.8,764.6,60,0,6.7
2022/12/13 16:00,14.4,758.8,764.6,60,0,6.7
2022/12/13 17:00,11.7,758.7,764.5,89,2,9.9
2022/12/13 18:00,11.7,758.7,764.5,89,2,9.9
2022/12/13 19:00,11.7,758.7,764.5,89,2,9.9
2022/12/13 20:00,11,760.2,766,94,2,10
2022/12/13 21:00,11,760.2,766,94,2,10
2022/12/13 22:00,11,760.2,766,94,2,10
2022/12/13 23:00,10.7,760.6,766.4,94,2,9.7
2022/12/14 0:00,10.7,760.6,766.4,94,2,9.7
2022/12/14 1:00,10.7,760.6,766.4,94,2,9.7
2022/12/14 2:00,10.4,760.9,766.8,94,2,9.4
2022/12/14 3:00,10.4,760.9,766.8,94,2,9.4
2022/12/14 4:00,10.4,760.9,766.8,94,2,9.4
2022/12/14 5:00,9.8,761.2,767.2,95,2,9.1
2022/12/14 6:00,9.8,761.2,767.2,95,2,9.1
2022/12/14 7:00,9.8,761.2,767.2,95,2,9.1
2022/12/14 8:00,10,762.2,768.1,94,2,9
2022/12/14 9:00,10,762.2,768.1,94,2,9
2022/12/14 10:00,10,762.2,768.1,94,2,9
2022/12/14 11:00,10.7,762.3,768.2,92,2,9.4
2022/12/14 12:00,10.7,762.3,768.2,92,2,9.4
2022/12/14 13:00,10.7,762.3,768.2,92,2,9.4
2022/12/14 14:00,11.2,760.3,766.2,94,2,10.2
2022/12/14 15:00,11.2,760.3,766.2,94,2,10.2
2022/12/14 16:00,11.2,760.3,766.2,94,2,10.2
2022/12/14 17:00,10.9,760.3,766.2,93,0,9.8
2022/12/14 18:00,10.9,760.3,766.2,93,0,9.8
2022/12/14 19:00,10.9,760.3,766.2,93,0,9.8
2022/12/14 20:00,11.2,760.8,766.7,89,0,9.4
2022/12/14 21:00,11.2,760.8,766.7,89,0,9.4
2022/12/14 22:00,11.2,760.8,766.7,89,0,9.4
2022/12/14 23:00,11.2,760.6,766.5,85,2,8.7
2022/12/15 0:00,11.2,760.6,766.5,85,2,8.7
2022/12/15 1:00,11.2,760.6,766.5,85,2,8.7
2022/12/15 2:00,10.6,759.4,765.2,93,2,9.5
2022/12/15 3:00,10.6,759.4,765.2,93,2,9.5
2022/12/15 4:00,10.6,759.4,765.2,93,2,9.5
2022/12/15 5:00,10.4,759.2,765.1,94,2,9.4
2022/12/15 6:00,10.4,759.2,765.1,94,2,9.4
2022/12/15 7:00,10.4,759.2,765.1,94,2,9.4
2022/12/15 8:00,10.7,760,765.9,95,2,9.9
2022/12/15 9:00,10.7,760,765.9,95,2,9.9
2022/12/15 10:00,10.7,760,765.9,95,2,9.9
2022/12/15 11:00,12.8,759.6,765.4,93,2,11.7
2022/12/15 12:00,12.8,759.6,765.4,93,2,11.7
2022/12/15 13:00,12.8,759.6,765.4,93,2,11.7
2022/12/15 14:00,13.6,756.8,762.7,93,2,12.4
2022/12/15 15:00,13.6,756.8,762.7,93,2,12.4
2022/12/15 16:00,13.6,756.8,762.7,93,2,12.4
2022/12/15 17:00,13.9,756.4,762.3,94,2,12.9
2022/12/15 18:00,13.9,756.4,762.3,94,2,12.9
2022/12/15 19:00,13.9,756.4,762.3,94,2,12.9
2022/12/15 20:00,13.6,757.1,763,95,1,12.8
2022/12/15 21:00,13.6,757.1,763,95,1,12.8
2022/12/15 22:00,13.6,757.1,763,95,1,12.8
2022/12/15 23:00,13.7,757.3,763.1,94,2,12.7
2022/12/16 0:00,13.7,757.3,763.1,94,2,12.7
2022/12/16 1:00,13.7,757.3,763.1,94,2,12.7
2022/12/16 2:00,13.8,756.7,762.5,95,0,13
2022/12/16 3:00,13.8,756.7,762.5,95,0,13
2022/12/16 4:00,13.8,756.7,762.5,95,0,13
2022/12/16 5:00,14,756.4,762.2,96,1,13.3
2022/12/16 6:00,14,756.4,762.2,96,1,13.3
2022/12/16 7:00,14,756.4,762.2,96,1,13.3
2022/12/16 8:00,14.3,758.2,764.1,95,0,13.5
2022/12/16 9:00,14.3,758.2,764.1,95,0,13.5
2022/12/16 10:00,14.3,758.2,764.1,95,0,13.5
2022/12/16 11:00,15.3,759.2,765,96,2,14.6
2022/12/16 12:00,15.3,759.2,765,96,2,14.6
2022/12/16 13:00,15.3,759.2,765,96,2,14.6
2022/12/16 14:00,16.1,757.3,763.1,92,1,14.8
2022/12/16 15:00,16.1,757.3,763.1,92,1,14.8
2022/12/16 16:00,16.1,757.3,763.1,92,1,14.8
2022/12/16 17:00,16.1,757.7,763.5,93,1,14.9
2022/12/16 18:00,16.1,757.7,763.5,93,1,14.9
2022/12/16 19:00,16.1,757.7,763.5,93,1,14.9
2022/12/16 20:00,15.4,759,764.8,94,2,14.4
2022/12/16 21:00,15.4,759,764.8,94,2,14.4
2022/12/16 22:00,15.4,759,764.8,94,2,14.4
2022/12/16 23:00,14.2,759.7,765.5,95,3,13.4
2022/12/17 0:00,14.2,759.7,765.5,95,3,13.4
2022/12/17 1:00,14.2,759.7,765.5,95,3,13.4
2022/12/17 2:00,12.5,760.7,766.6,96,2,11.8
2022/12/17 3:00,12.5,760.7,766.6,96,2,11.8
2022/12/17 4:00,12.5,760.7,766.6,96,2,11.8
2022/12/17 5:00,10.5,761.7,767.5,94,1,9.5
2022/12/17 6:00,10.5,761.7,767.5,94,1,9.5
2022/12/17 7:00,10.5,761.7,767.5,94,1,9.5
2022/12/17 8:00,10,763.5,769.3,90,3,8.4
2022/12/17 9:00,10,763.5,769.3,90,3,8.4
2022/12/17 10:00,10,763.5,769.3,90,3,8.4
2022/12/17 11:00,11.3,764.7,770.6,72,0,6.4
2022/12/17 12:00,11.3,764.7,770.6,72,0,6.4
2022/12/17 13:00,11.3,764.7,770.6,72,0,6.4
2022/12/17 14:00,12.1,763.8,769.7,61,2,4.8
2022/12/17 15:00,12.1,763.8,769.7,61,2,4.8
2022/12/17 16:00,12.1,763.8,769.7,61,2,4.8
2022/12/17 17:00,12.4,763.9,769.9,57,0,4.1
2022/12/17 18:00,12.4,763.9,769.9,57,0,4.1
2022/12/17 19:00,12.4,763.9,769.9,57,0,4.1
2022/12/17 20:00,12.1,765.6,771.5,50,0,2
2022/12/17 21:00,12.1,765.6,771.5,50,0,2
2022/12/17 22:00,12.1,765.6,771.5,50,0,2
2022/12/17 23:00,11.6,766.3,772.3,44,0,-0.2
2022/12/18 0:00,11.6,766.3,772.3,44,0,-0.2
2022/12/18 1:00,11.6,766.3,772.3,44,0,-0.2
2022/12/18 2:00,10.4,766.3,772.3,35,0,-4.4
2022/12/18 3:00,10.4,766.3,772.3,35,0,-4.4
2022/12/18 4:00,10.4,766.3,772.3,35,0,-4.4
2022/12/18 5:00,9.3,765.7,771.6,36,0,-5
2022/12/18 6:00,9.3,765.7,771.6,36,0,-5
2022/12/18 7:00,9.3,765.7,771.6,36,0,-5
2022/12/18 8:00,8.7,766,772,27,0,-9.2
2022/12/18 9:00,8.7,766,772,27,0,-9.2
2022/12/18 10:00,8.7,766,772,27,0,-9.2
2022/12/18 11:00,10.7,765.5,771.4,27,0,-7.5
2022/12/18 12:00,10.7,765.5,771.4,27,0,-7.5
2022/12/18 13:00,10.7,765.5,771.4,27,0,-7.5
2022/12/18 14:00,13,762.4,768.3,27,0,-5.5
2022/12/18 15:00,13,762.4,768.3,27,0,-5.5
2022/12/18 16:00,13,762.4,768.3,27,0,-5.5
2022/12/18 17:00,12.4,761.9,767.8,30,0,-4.6
2022/12/18 18:00,12.4,761.9,767.8,30,0,-4.6
2022/12/18 19:00,12.4,761.9,767.8,30,0,-4.6
2022/12/18 20:00,10,763,768.9,45,0,-1.6
2022/12/18 21:00,10,763,768.9,45,0,-1.6
2022/12/18 22:00,10,763,768.9,45,0,-1.6
2022/12/18 23:00,10.9,762.9,768.8,32,0,-5.1
2022/12/19 0:00,10.9,762.9,768.8,32,0,-5.1
