time,T,P0,P,U,nRAIN,Td
2022/10/14 15:00,31,757.4,757.7,38,0,15
2022/10/14 16:00,31,756.6,756.9,38,0,15
2022/10/14 17:00,30,756.6,756.9,40,0,15
2022/10/14 18:00,30,757.4,757.7,40,0,15
2022/10/14 19:00,28,757.4,757.7,45,0,15
2022/10/14 20:00,28,757.9,758.2,45,0,15
2022/10/14 21:00,28,757.9,758.2,45,0,15
2022/10/14 22:00,26,758.7,759,51,0,15
2022/10/14 23:00,26,758.7,759,58,0,17
2022/10/15 0:00,25,758.7,759,65,0,18
2022/10/15 1:00,25,758.7,759,69,0,19
2022/10/15 2:00,26,757.9,758.2,51,0,15
2022/10/15 3:00,26,757.9,758.2,42,0,12
2022/10/15 4:00,25,757.9,758.2,44,0,12
2022/10/15 5:00,24,757.9,758.2,50,0,13
2022/10/15 6:00,24,758.7,759,50,0,13
2022/10/15 7:00,24,758.7,759,50,0,13
2022/10/15 8:00,25,759.4,759.7,47,0,13
2022/10/15 9:00,27,759.4,759.7,42,0,13
2022/10/15 10:00,28,759.4,759.7,40,0,13
2022/10/15 11:00,29,759.4,759.7,40,0,14
2022/10/15 12:00,30,758.7,759,35,0,13
2022/10/15 13:00,31,757.9,758.2,33,0,13
2022/10/15 14:00,31,757.4,757.7,35,0,14
2022/10/15 15:00,31,756.6,756.9,33,0,13
2022/10/15 16:00,32,756.6,756.9,33,0,14
2022/10/15 17:00,31,756.6,756.9,33,0,13
2022/10/15 18:00,30,757.4,757.7,35,0,13
2022/10/15 19:00,28,757.4,757.7,42,0,14
2022/10/15 20:00,28,757.4,757.7,42,0,14
2022/10/15 21:00,27,757.9,758.2,42,0,13
2022/10/15 22:00,27,757.9,758.2,42,0,13
2022/10/15 23:00,27,757.9,758.2,42,0,13
2022/10/16 0:00,27,757.4,757.7,42,0,13
2022/10/16 1:00,27,757.4,757.7,42,0,13
2022/10/16 2:00,27,757.4,757.7,39,0,12
2022/10/16 3:00,27,757.4,757.7,39,0,12
2022/10/16 4:00,27,757.4,757.7,39,0,12
2022/10/16 5:00,26,756.6,756.9,42,0,12
2022/10/16 6:00,25,757.4,757.7,42,0,11
2022/10/16 7:00,25,757.9,758.2,39,0,10
2022/10/16 8:00,27,757.9,758.2,37,0,11
2022/10/16 9:00,28,757.9,758.2,35,0,11
2022/10/16 10:00,29,758.7,759,35,0,12
2022/10/16 11:00,31,757.9,758.2,31,0,12
2022/10/16 12:00,31,757.4,757.7,33,0,13
2022/10/16 13:00,31,756.6,756.9,35,0,14
2022/10/16 14:00,32,755.9,756.2,36,0,15
2022/10/16 15:00,32,755.9,756.2,36,0,15
2022/10/16 16:00,33,755.1,755.4,34,0,15
2022/10/16 17:00,31,755.9,756.2,38,0,15
2022/10/16 18:00,30,755.9,756.2,43,0,16
2022/10/16 19:00,30,755.9,756.2,40,0,15
2022/10/16 20:00,30,756.6,756.9,40,0,15
2022/10/16 21:00,30,757.4,757.7,40,0,15
2022/10/16 22:00,30,757.4,757.7,38,0,14
2022/10/16 23:00,29,757.4,757.7,40,0,14
2022/10/17 0:00,29,757.4,757.7,37,0,13
2022/10/17 1:00,28,757.4,757.7,40,0,13
2022/10/17 2:00,28,756.6,756.9,37,0,12
2022/10/17 3:00,28,756.6,756.9,35,0,11
2022/10/17 4:00,27,756.6,756.9,34,0,10
2022/10/17 5:00,27,756.6,756.9,34,0,10
2022/10/17 6:00,27,756.6,756.9,32,0,9
2022/10/17 7:00,27,757.4,757.7,30,0,8
2022/10/17 8:00,28,757.9,758.2,28,0,8
2022/10/17 9:00,28,757.9,758.2,30,0,9
2022/10/17 10:00,29,757.9,758.2,33,0,11
2022/10/17 11:00,31,757.9,758.2,35,0,14
2022/10/17 12:00,30,757.4,757.7,38,0,14
2022/10/17 13:00,30,756.6,756.9,40,0,15
2022/10/17 14:00,30,755.9,756.2,38,0,14
2022/10/17 15:00,29,755.9,756.2,43,1,15
2022/10/17 16:00,29,755.9,756.2,43,0,15
2022/10/17 17:00,29,755.9,756.2,40,0,14
2022/10/17 18:00,28,756.6,756.9,42,0,14
2022/10/17 19:00,28,756.6,756.9,40,0,13
2022/10/17 20:00,28,756.6,756.9,37,0,12
2022/10/17 21:00,28,757.4,757.7,35,0,11
2022/10/17 22:00,28,757.9,758.2,32,0,10
2022/10/17 23:00,27,757.9,758.2,30,0,8
2022/10/18 0:00,27,757.9,758.2,30,0,8
2022/10/18 1:00,27,757.9,758.2,30,0,8
2022/10/18 2:00,26,757.9,758.2,32,0,8
2022/10/18 3:00,25,757.9,758.2,36,0,9
2022/10/18 4:00,24,757.9,758.2,41,0,10
2022/10/18 5:00,24,758.7,759,44,0,11
2022/10/18 6:00,23,758.6,759,47,0,11
2022/10/18 7:00,23,759.3,759.7,50,0,12
2022/10/18 8:00,23,760.1,760.5,50,0,12
2022/10/18 9:00,23,760.1,760.5,50,0,12
2022/10/18 10:00,22,760.8,761.2,53,0,12
2022/10/18 11:00,22,761.6,762,57,0,13
2022/10/18 12:00,20,760.8,761.2,69,1,14
2022/10/18 13:00,21,760.1,760.5,60,1,13
2022/10/18 14:00,20,760.1,760.5,69,1,14
2022/10/18 15:00,19,759.3,759.7,78,1,15
2022/10/18 16:00,18,759.3,759.7,83,1,15
2022/10/18 17:00,18,760.1,760.5,83,1,15
2022/10/18 18:00,18,760.1,760.5,83,1,15
2022/10/18 19:00,18,760.1,760.5,83,1,15
2022/10/18 20:00,19,760.8,761.2,73,1,14
2022/10/18 21:00,19,761.6,762,73,1,14
2022/10/18 22:00,19,761.6,762,73,1,14
2022/10/18 23:00,19,761.6,762,73,1,14
2022/10/19 0:00,19,760.8,761.2,68,0,13
2022/10/19 1:00,19,760.8,761.2,78,0,15
2022/10/19 2:00,20,760.8,761.2,60,0,12
2022/10/19 3:00,20,760.8,761.2,60,0,12
2022/10/19 4:00,21,760.1,760.5,53,0,11
2022/10/19 5:00,21,760.1,760.5,50,0,10
2022/10/19 6:00,21,760.8,761.2,46,0,9
2022/10/19 7:00,21,760.8,761.2,50,0,10
2022/10/19 8:00,22,761.6,762,44,0,9
2022/10/19 9:00,23,762.4,762.8,36,0,7
2022/10/19 10:00,23,762.4,762.8,36,0,7
2022/10/19 11:00,25,762.5,762.8,32,0,7
2022/10/19 12:00,25,761.7,762,30,0,6
2022/10/19 13:00,25,761.7,762,32,0,7
2022/10/19 14:00,25,760.9,761.2,32,0,7
2022/10/19 15:00,26,760.9,761.2,32,0,8
2022/10/19 16:00,26,760.9,761.2,32,0,8
2022/10/19 17:00,25,760.9,761.2,36,0,9
2022/10/19 18:00,24,760.9,761.2,39,0,9
2022/10/19 19:00,24,761.6,762,39,0,9
2022/10/19 20:00,24,762.4,762.8,39,0,9
2022/10/19 21:00,24,762.4,762.8,41,0,10
2022/10/19 22:00,24,763.1,763.5,39,0,9
2022/10/19 23:00,24,762.4,762.8,41,0,10
2022/10/20 0:00,24,762.4,762.8,41,0,10
2022/10/20 1:00,23,762.4,762.8,47,0,11
2022/10/20 2:00,23,762.4,762.8,50,0,12
2022/10/20 3:00,23,762.4,762.8,53,0,13
2022/10/20 4:00,23,762.4,762.8,57,0,14
2022/10/20 5:00,22,762.4,762.8,61,0,14
2022/10/20 6:00,22,762.4,762.8,61,0,14
2022/10/20 7:00,22,763.1,763.5,61,0,14
2022/10/20 8:00,23,763.1,763.5,53,0,13
2022/10/20 9:00,24,763.9,764.3,50,0,13
2022/10/20 10:00,26,764,764.3,45,0,13
2022/10/20 11:00,27,763.2,763.5,45,0,14
2022/10/20 12:00,28,763.2,763.5,45,0,15
2022/10/20 13:00,27,762.5,762.8,48,0,15
2022/10/20 14:00,27,761.7,762,51,0,16
2022/10/20 15:00,27,760.9,761.2,54,0,17
2022/10/20 16:00,27,760.9,761.2,54,0,17
2022/10/20 17:00,26,760.9,761.2,61,0,18
2022/10/20 18:00,25,761.7,762,65,0,18
2022/10/20 19:00,25,761.7,762,69,0,19
2022/10/20 20:00,24,762.4,762.8,74,0,19
2022/10/20 21:00,25,762.5,762.8,65,0,18
2022/10/20 22:00,25,763.2,763.5,65,0,18
2022/10/20 23:00,24,763.1,763.5,69,0,18
2022/10/21 0:00,24,763.1,763.5,74,0,19
2022/10/21 1:00,24,762.4,762.8,69,0,18
2022/10/21 2:00,24,762.4,762.8,69,0,18
2022/10/21 3:00,23,762.4,762.8,74,0,18
2022/10/21 4:00,23,762.4,762.8,69,0,17
2022/10/21 5:00,23,762.4,762.8,69,0,17
2022/10/21 6:00,23,762.4,762.8,69,0,17
2022/10/21 7:00,23,763.1,763.5,69,0,17
2022/10/21 8:00,24,763.1,763.5,61,0,16
2022/10/21 9:00,26,764,764.3,54,0,16
2022/10/21 10:00,27,764,764.3,51,0,16
2022/10/21 11:00,28,763.2,763.5,48,0,16
2022/10/21 12:00,27,762.5,762.8,58,0,18
2022/10/21 13:00,28,761.7,762,55,0,18
2022/10/21 14:00,28,760.9,761.2,51,0,17
2022/10/21 15:00,28,760.2,760.5,55,0,18
2022/10/21 16:00,29,760.2,760.5,55,0,19
2022/10/21 17:00,27,760.2,760.5,66,0,20
2022/10/21 18:00,26,760.9,761.2,74,0,21
2022/10/21 19:00,25,760.9,761.2,74,0,20
2022/10/21 20:00,25,761.7,762,79,0,21
2022/10/21 21:00,25,761.7,762,74,0,20
2022/10/21 22:00,25,762.5,762.8,69,0,19
2022/10/21 23:00,24,762.4,762.8,74,0,19
2022/10/22 0:00,24,762.4,762.8,74,0,19
2022/10/22 1:00,24,761.6,762,74,0,19
2022/10/22 2:00,23,761.6,762,78,0,19
2022/10/22 3:00,23,761.6,762,83,0,20
2022/10/22 4:00,23,760.8,761.2,78,0,19
2022/10/22 5:00,22,760.8,761.2,83,0,19
2022/10/22 6:00,23,761.6,762,78,0,19
2022/10/22 7:00,23,761.6,762,78,0,19
2022/10/22 8:00,25,762.5,762.8,74,0,20
2022/10/22 9:00,27,762.5,762.8,66,0,20
2022/10/22 10:00,29,762.5,762.8,43,0,15
2022/10/22 11:00,30,762.5,762.8,38,0,14
2022/10/22 12:00,31,761.7,762,33,0,13
2022/10/22 13:00,33,760.9,761.2,30,0,13
2022/10/22 14:00,32,760.2,760.5,36,0,15
2022/10/22 15:00,32,759.4,759.7,38,0,16
2022/10/22 16:00,32,758.7,759,41,0,17
2022/10/22 17:00,31,759.4,759.7,43,0,17
2022/10/22 18:00,31,759.4,759.7,43,0,17
2022/10/22 19:00,27,760.2,760.5,70,0,21
2022/10/22 20:00,28,760.9,761.2,58,0,19
2022/10/22 21:00,29,760.9,761.2,51,0,18
2022/10/22 22:00,27,760.9,761.2,79,0,23
2022/10/22 23:00,26,760.9,761.2,84,0,23
2022/10/23 0:00,26,760.9,761.2,84,0,23
2022/10/23 1:00,26,760.2,760.5,79,0,22
2022/10/23 2:00,26,760.2,760.5,79,0,22
2022/10/23 3:00,26,760.2,760.5,74,0,21
2022/10/23 4:00,26,760.2,760.5,74,0,21
2022/10/23 5:00,26,760.2,760.5,79,0,22
2022/10/23 6:00,26,760.2,760.5,79,0,22
2022/10/23 7:00,27,760.9,761.2,58,0,18
2022/10/23 8:00,28,761.7,762,48,0,16
2022/10/23 9:00,28,761.7,762,48,0,16
2022/10/23 10:00,29,761.7,762,45,0,16
2022/10/23 11:00,30,761.7,762,40,0,15
2022/10/23 12:00,30,760.9,761.2,38,0,14
2022/10/23 13:00,32,760.2,760.5,33,0,14
2022/10/23 14:00,32,759.4,759.7,33,0,14
2022/10/23 15:00,32,758.7,759,36,0,15
2022/10/23 16:00,32,758.7,759,38,0,16
2022/10/23 17:00,28,758.7,759,62,0,20
2022/10/23 18:00,27,758.7,759,74,0,22
2022/10/23 19:00,27,759.4,759.7,74,0,22
2022/10/23 20:00,27,760.2,760.5,66,0,20
2022/10/23 21:00,26,760.9,761.2,74,0,21
2022/10/23 22:00,25,760.9,761.2,74,0,20
2022/10/23 23:00,25,760.9,761.2,74,0,20
2022/10/24 0:00,24,760.9,761.2,78,0,20
2022/10/24 1:00,24,760.9,761.2,78,0,20
2022/10/24 2:00,23,760.1,760.5,83,0,20
2022/10/24 3:00,23,760.1,760.5,83,0,20
2022/10/24 4:00,24,760.2,760.5,78,0,20
2022/10/24 5:00,24,760.2,760.5,78,0,20
2022/10/24 6:00,24,760.9,761.2,78,0,20
2022/10/24 7:00,24,761.6,762,78,0,20
2022/10/24 8:00,26,761.7,762,65,0,19
2022/10/24 9:00,27,762.5,762.8,58,0,18
2022/10/24 10:00,28,762.5,762.8,58,0,19
2022/10/24 11:00,29,761.7,762,51,0,18
2022/10/24 12:00,29,761.7,762,58,0,20
2022/10/24 13:00,28,760.9,761.2,66,0,21
2022/10/24 14:00,28,760.2,760.5,62,0,20
2022/10/24 15:00,28,759.4,759.7,62,0,20
2022/10/24 16:00,27,759.4,759.7,66,0,20
2022/10/24 17:00,26,760.2,760.5,70,0,20
2022/10/24 18:00,26,760.2,760.5,70,0,20
2022/10/24 19:00,26,760.9,761.2,61,0,18
2022/10/24 20:00,25,761.7,762,65,0,18
2022/10/24 21:00,24,762.4,762.8,65,0,17
2022/10/24 22:00,24,762.4,762.8,69,0,18
2022/10/24 23:00,24,762.4,762.8,69,0,18
2022/10/25 0:00,24,762.4,762.8,69,0,18
2022/10/25 1:00,23,762.4,762.8,74,0,18
2022/10/25 2:00,23,762.4,762.8,69,0,17
2022/10/25 3:00,23,762.4,762.8,74,0,18
2022/10/25 4:00,23,762.4,762.8,74,0,18
2022/10/25 5:00,22,762.4,762.8,73,0,17
2022/10/25 6:00,23,762.4,762.8,65,0,16
2022/10/25 7:00,22,763.1,763.5,69,0,16
2022/10/25 8:00,23,763.9,764.3,65,0,16
2022/10/25 9:00,24,763.9,764.3,61,0,16
2022/10/25 10:00,26,764,764.3,54,0,16
2022/10/25 11:00,27,763.2,763.5,48,0,15
2022/10/25 12:00,27,763.2,763.5,54,0,17
2022/10/25 13:00,27,762.5,762.8,51,0,16
2022/10/25 14:00,28,761.7,762,40,0,13
2022/10/25 15:00,29,761.7,762,35,0,12
2022/10/25 16:00,28,761.7,762,40,0,13
2022/10/25 17:00,26,761.7,762,48,0,14
2022/10/25 18:00,25,761.7,762,54,0,15
2022/10/25 19:00,24,762.4,762.8,61,0,16
2022/10/25 20:00,24,763.1,763.5,61,0,16
2022/10/25 21:00,24,763.1,763.5,61,0,16
2022/10/25 22:00,23,763.9,764.3,65,0,16
2022/10/25 23:00,23,763.9,764.3,65,0,16
2022/10/26 0:00,23,763.1,763.5,69,0,17
2022/10/26 1:00,23,763.1,763.5,69,0,17
2022/10/26 2:00,22,763.1,763.5,73,0,17
2022/10/26 3:00,22,762.4,762.8,73,0,17
2022/10/26 4:00,22,762.4,762.8,73,0,17
2022/10/26 5:00,22,762.4,762.8,73,0,17
2022/10/26 6:00,22,763.1,763.5,73,0,17
2022/10/26 7:00,21,763.1,763.5,73,0,16
2022/10/26 8:00,23,763.1,763.5,57,0,14
2022/10/26 9:00,24,763.9,764.3,54,0,14
2022/10/26 10:00,25,763.9,764.3,51,0,14
2022/10/26 11:00,27,763.2,763.5,42,0,13
2022/10/26 12:00,26,762.5,762.8,51,0,15
2022/10/26 13:00,26,761.7,762,51,0,15
2022/10/26 14:00,27,760.9,761.2,45,0,14
2022/10/26 15:00,27,760.2,760.5,51,0,16
2022/10/26 16:00,27,760.2,760.5,51,0,16
2022/10/26 17:00,26,760.2,760.5,54,0,16
2022/10/26 18:00,25,760.2,760.5,65,0,18
2022/10/26 19:00,25,760.9,761.2,65,0,18
2022/10/26 20:00,25,761.7,762,65,0,18
2022/10/26 21:00,24,761.6,762,61,0,16
2022/10/26 22:00,23,762.4,762.8,69,0,17
2022/10/26 23:00,23,762.4,762.8,69,0,17
2022/10/27 0:00,23,762.4,762.8,74,0,18
2022/10/27 1:00,23,762.4,762.8,74,0,18
2022/10/27 2:00,22,761.6,762,78,0,18
2022/10/27 3:00,22,761.6,762,78,0,18
2022/10/27 4:00,22,760.8,761.2,78,0,18
2022/10/27 5:00,22,761.6,762,78,0,18
2022/10/27 6:00,22,761.6,762,78,0,18
2022/10/27 7:00,22,761.6,762,73,0,17
2022/10/27 8:00,23,762.4,762.8,69,0,17
2022/10/27 9:00,25,762.5,762.8,61,0,17
2022/10/27 10:00,27,762.5,762.8,51,0,16
2022/10/27 11:00,28,761.7,762,45,0,15
2022/10/27 12:00,27,760.9,761.2,58,0,18
2022/10/27 13:00,28,760.2,760.5,51,0,17
2022/10/27 14:00,28,760.2,760.5,55,0,18
2022/10/27 15:00,28,759.4,759.7,58,0,19
2022/10/27 16:00,28,759.4,759.7,55,0,18
2022/10/27 17:00,26,760.2,760.5,70,0,20
2022/10/27 18:00,25,760.2,760.5,74,0,20
2022/10/27 19:00,25,760.9,761.2,69,0,19
2022/10/27 20:00,24,760.9,761.2,74,0,19
2022/10/27 21:00,25,760.9,761.2,74,0,20
2022/10/27 22:00,25,760.9,761.2,65,0,18
2022/10/27 23:00,24,761.6,762,74,0,19
2022/10/28 0:00,24,761.6,762,74,0,19
2022/10/28 1:00,24,761.6,762,74,0,19
2022/10/28 2:00,24,761.6,762,74,0,19
2022/10/28 3:00,23,760.8,761.2,78,0,19
2022/10/28 4:00,24,761.6,762,74,0,19
2022/10/28 5:00,24,761.6,762,74,0,19
2022/10/28 6:00,23,761.6,762,78,0,19
2022/10/28 7:00,23,761.6,762,78,0,19
2022/10/28 8:00,25,762.5,762.8,69,0,19
2022/10/28 9:00,26,762.5,762.8,61,0,18
2022/10/28 10:00,27,762.5,762.8,54,0,17
2022/10/28 11:00,29,761.7,762,45,0,16
2022/10/28 12:00,29,760.9,761.2,45,0,16
2022/10/28 13:00,30,760.2,760.5,43,0,16
2022/10/28 14:00,30,759.4,759.7,43,0,16
2022/10/28 15:00,31,758.7,759,40,0,16
2022/10/28 16:00,30,759.4,759.7,40,0,15
2022/10/28 17:00,30,759.4,759.7,40,0,15
2022/10/28 18:00,29,759.4,759.7,43,0,15
2022/10/28 19:00,28,759.4,759.7,48,0,16
2022/10/28 20:00,26,760.2,760.5,74,0,21
2022/10/28 21:00,26,760.9,761.2,65,0,19
2022/10/28 22:00,25,760.9,761.2,69,0,19
2022/10/28 23:00,25,760.9,761.2,69,0,19
2022/10/29 0:00,24,760.9,761.2,74,0,19
2022/10/29 1:00,24,760.9,761.2,74,0,19
2022/10/29 2:00,24,760.9,761.2,74,0,19
2022/10/29 3:00,24,760.9,761.2,74,0,19
2022/10/29 4:00,25,760.2,760.5,61,0,17
2022/10/29 5:00,24,760.9,761.2,65,0,17
2022/10/29 6:00,24,760.9,761.2,61,0,16
2022/10/29 7:00,24,761.6,762,61,0,16
2022/10/29 8:00,24,761.6,762,61,0,16
2022/10/29 9:00,25,762.5,762.8,57,0,16
2022/10/29 10:00,27,761.7,762,51,0,16
2022/10/29 11:00,28,761.7,762,51,0,17
2022/10/29 12:00,29,760.9,761.2,48,0,17
2022/10/29 13:00,30,760.2,760.5,46,0,17
2022/10/29 14:00,30,759.4,759.7,43,0,16
2022/10/29 15:00,30,758.7,759,46,0,17
2022/10/29 16:00,30,758.7,759,43,0,16
2022/10/29 17:00,29,757.9,758.2,45,0,16
2022/10/29 18:00,28,758.7,759,51,0,17
2022/10/29 19:00,27,759.4,759.7,54,0,17
2022/10/29 20:00,27,760.2,760.5,51,0,16
2022/10/29 21:00,26,760.2,760.5,54,0,16
2022/10/29 22:00,25,760.2,760.5,57,0,16
2022/10/29 23:00,25,760.2,760.5,54,0,15
2022/10/30 0:00,24,760.2,760.5,57,0,15
2022/10/30 1:00,24,759.4,759.7,57,0,15
2022/10/30 2:00,24,759.4,759.7,57,0,15
2022/10/30 3:00,24,759.4,759.7,57,0,15
2022/10/30 4:00,23,759.3,759.7,61,0,15
2022/10/30 5:00,23,759.3,759.7,61,0,15
2022/10/30 6:00,23,759.3,759.7,61,0,15
2022/10/30 7:00,22,759.3,759.7,65,0,15
2022/10/30 8:00,23,760.1,760.5,61,0,15
2022/10/30 9:00,24,760.2,760.5,57,0,15
2022/10/30 10:00,26,760.2,760.5,51,0,15
2022/10/30 11:00,27,759.4,759.7,48,0,15
2022/10/30 12:00,28,758.7,759,45,0,15
2022/10/30 13:00,30,757.9,758.2,40,0,15
2022/10/30 14:00,30,757.4,757.7,40,0,15
2022/10/30 15:00,30,756.6,756.9,43,0,16
2022/10/30 16:00,29,756.6,756.9,45,0,16
2022/10/30 17:00,28,756.6,756.9,48,0,16
2022/10/30 18:00,27,756.6,756.9,51,0,16
2022/10/30 19:00,27,757.4,757.7,51,0,16
2022/10/30 20:00,26,757.9,758.2,51,0,15
2022/10/30 21:00,26,757.9,758.2,51,0,15
2022/10/30 22:00,26,757.9,758.2,48,0,14
2022/10/30 23:00,26,757.9,758.2,48,0,14
2022/10/31 0:00,25,757.9,758.2,51,0,14
2022/10/31 1:00,25,757.9,758.2,51,0,14
2022/10/31 2:00,24,757.9,758.2,54,0,14
2022/10/31 3:00,23,757.4,757.7,57,0,14
2022/10/31 4:00,23,757.4,757.7,53,0,13
2022/10/31 5:00,23,757.4,757.7,53,0,13
2022/10/31 6:00,23,757.4,757.7,53,0,13
2022/10/31 7:00,23,757.4,757.7,53,0,13
2022/10/31 8:00,24,757.9,758.2,50,0,13
2022/10/31 9:00,25,758.7,759,47,0,13
2022/10/31 10:00,26,757.9,758.2,42,0,12
2022/10/31 11:00,27,757.9,758.2,42,0,13
2022/10/31 12:00,29,757.4,757.7,37,0,13
2022/10/31 13:00,28,755.9,756.2,40,0,13
2022/10/31 14:00,29,755.1,755.4,40,0,14
2022/10/31 15:00,29,755.1,755.4,40,0,14
2022/10/31 16:00,28,755.1,755.4,40,0,13
2022/10/31 17:00,28,755.9,756.2,40,0,13
2022/10/31 18:00,28,755.9,756.2,40,0,13
2022/10/31 19:00,27,755.9,756.2,39,0,12
2022/10/31 20:00,27,756.6,756.9,37,0,11
2022/10/31 21:00,27,757.4,757.7,37,0,11
2022/10/31 22:00,26,757.4,757.7,39,0,11
2022/10/31 23:00,26,757.4,757.7,39,0,11
2022/11/1 0:00,25,757.4,757.7,42,0,11
2022/11/1 1:00,25,757.4,757.7,42,0,11
2022/11/1 2:00,24,756.6,756.9,47,0,12
2022/11/1 3:00,24,755.9,756.2,47,0,12
2022/11/1 4:00,24,755.9,756.2,47,0,12
2022/11/1 5:00,24,755.9,756.2,44,0,11
2022/11/1 6:00,23,756.6,756.9,47,0,11
2022/11/1 7:00,23,756.6,756.9,50,0,12
2022/11/1 8:00,24,757.4,757.7,47,0,12
2022/11/1 9:00,24,757.9,758.2,44,0,11
2022/11/1 10:00,24,757.9,758.2,47,0,12
2022/11/1 11:00,24,757.4,757.7,47,0,12
2022/11/1 12:00,24,757.4,757.7,47,0,12
2022/11/1 13:00,25,756.6,756.9,44,0,12
2022/11/1 14:00,25,755.9,756.2,47,0,13
2022/11/1 15:00,26,755.9,756.2,45,0,13
2022/11/1 16:00,23,755.9,756.2,61,1,15
2022/11/1 17:00,22,755.8,756.2,65,0,15
2022/11/1 18:00,20,756.5,756.9,78,1,16
2022/11/1 19:00,20,756.5,756.9,83,1,17
2022/11/1 20:00,20,757.3,757.7,83,1,17
2022/11/1 21:00,20,757.3,757.7,78,0,16
2022/11/1 22:00,21,757.3,757.7,73,0,16
2022/11/1 23:00,20,756.5,756.9,78,0,16
2022/11/2 0:00,21,756.5,756.9,73,0,16
2022/11/2 1:00,21,755.8,756.2,69,0,15
2022/11/2 2:00,21,755.8,756.2,69,1,15
2022/11/2 3:00,19,755,755.4,83,1,16
2022/11/2 4:00,19,755,755.4,83,1,16
2022/11/2 5:00,19,755.8,756.2,83,1,16
2022/11/2 6:00,19,755.8,756.2,83,0,16
2022/11/2 7:00,19,756.5,756.9,78,0,15
2022/11/2 8:00,19,757.3,757.7,83,1,16
2022/11/2 9:00,19,757.3,757.7,83,1,16
2022/11/2 10:00,20,757.8,758.2,83,1,17
2022/11/2 11:00,20,757.3,757.7,83,1,17
2022/11/2 12:00,20,757.3,757.7,83,0,17
2022/11/2 13:00,20,756.5,756.9,83,1,17
2022/11/2 14:00,21,755.8,756.2,78,0,17
2022/11/2 15:00,21,755,755.4,78,0,17
2022/11/2 16:00,21,755,755.4,83,0,18
2022/11/2 17:00,20,755.8,756.2,88,1,18
2022/11/2 18:00,20,755.8,756.2,83,1,17
2022/11/2 19:00,20,755.8,756.2,83,0,17
2022/11/2 20:00,21,756.5,756.9,78,0,17
2022/11/2 21:00,19,756.5,756.9,94,1,18
2022/11/2 22:00,19,756.5,756.9,94,1,18
2022/11/2 23:00,19,756.5,756.9,88,1,17
2022/11/3 0:00,19,755.8,756.2,94,1,18
2022/11/3 1:00,19,755.8,756.2,94,1,18
2022/11/3 2:00,19,755.8,756.2,94,1,18
2022/11/3 3:00,19,755.8,756.2,94,1,18
2022/11/3 4:00,20,755.8,756.2,88,1,18
2022/11/3 5:00,20,755.8,756.2,94,1,19
2022/11/3 6:00,20,757.3,757.7,94,1,19
2022/11/3 7:00,20,757.3,757.7,94,1,19
2022/11/3 8:00,20,757.8,758.2,94,1,19
2022/11/3 9:00,21,758.6,759,94,1,20
2022/11/3 10:00,21,759.3,759.7,94,1,20
2022/11/3 11:00,22,759.3,759.7,94,0,21
2022/11/3 12:00,22,759.3,759.7,94,0,21
2022/11/3 13:00,22,758.6,759,94,0,21
2022/11/3 14:00,22,758.6,759,94,0,21
2022/11/3 15:00,22,757.8,758.2,88,0,20
2022/11/3 16:00,22,758.6,759,88,0,20
2022/11/3 17:00,22,758.6,759,88,0,20
2022/11/3 18:00,22,758.6,759,88,0,20
2022/11/3 19:00,22,759.3,759.7,88,0,20
2022/11/3 20:00,22,760.1,760.5,88,1,20
2022/11/3 21:00,21,760.8,761.2,94,1,20
2022/11/3 22:00,21,760.8,761.2,94,0,20
2022/11/3 23:00,21,760.8,761.2,94,1,20
2022/11/4 0:00,21,760.8,761.2,94,1,20
2022/11/4 1:00,21,760.8,761.2,94,1,20
2022/11/4 2:00,21,760.1,760.5,94,0,20
2022/11/4 3:00,21,760.1,760.5,94,1,20
2022/11/4 4:00,21,760.1,760.5,94,1,20
2022/11/4 5:00,21,760.1,760.5,94,1,20
2022/11/4 6:00,21,760.8,761.2,94,0,20
2022/11/4 7:00,21,760.8,761.2,94,1,20
2022/11/4 8:00,22,761.6,762,88,0,20
2022/11/4 9:00,22,762.4,762.8,88,0,20
2022/11/4 10:00,23,762.4,762.8,83,0,20
2022/11/4 11:00,23,762.4,762.8,83,0,20
2022/11/4 12:00,24,761.6,762,78,0,20
2022/11/4 13:00,24,761.6,762,78,0,20
2022/11/4 14:00,24,760.9,761.2,78,0,20
2022/11/4 15:00,23,760.8,761.2,83,0,20
2022/11/4 16:00,23,760.8,761.2,78,0,19
2022/11/4 17:00,23,761.6,762,78,0,19
2022/11/4 18:00,23,761.6,762,78,0,19
2022/11/4 19:00,22,762.4,762.8,83,0,19
2022/11/4 20:00,22,763.1,763.5,83,0,19
2022/11/4 21:00,22,763.1,763.5,83,0,19
2022/11/4 22:00,21,763.9,764.3,88,1,19
2022/11/4 23:00,21,763.9,764.3,83,0,18
2022/11/5 0:00,20,763.9,764.3,94,1,19
2022/11/5 1:00,20,763.9,764.3,88,0,18
2022/11/5 2:00,19,763.1,763.5,94,0,18
2022/11/5 3:00,20,763.1,763.5,88,0,18
2022/11/5 4:00,20,763.1,763.5,83,0,17
2022/11/5 5:00,20,763.1,763.5,83,0,17
2022/11/5 6:00,20,763.9,764.3,83,0,17
2022/11/5 7:00,20,763.9,764.3,78,0,16
2022/11/5 8:00,20,764.6,765,78,0,16
2022/11/5 9:00,20,764.6,765,78,0,16
2022/11/5 10:00,21,765.4,765.8,73,0,16
2022/11/5 11:00,22,764.6,765,69,0,16
